fid,ISO3_CODE,COUNTRY_NA,AREA,Classified_Commodity
11210,UKR,Ukraine,0.103092887,Tungsten
11211,UKR,Ukraine,1.159712908,Coal
11212,UKR,Ukraine,2.099129359,Coal
11213,UKR,Ukraine,10.18616867,Copper
11214,USA,United States,0.229036087,Other non-metals
11216,USA,United States,0.656251163,Coal
11217,UKR,Ukraine,0.583191254,Other non-metals
11218,UKR,Ukraine,2.368538317,Other non-metals
11219,CZE,Czechia,7.717063804,Coal
11220,POL,Poland,0.791312401,Other non-metals
11223,CZE,Czechia,21.64969092,Coal
11225,CZE,Czechia,2.066272667,Iron
11226,USA,United States,0.563273625,Coal
11228,RUS,Russian Federation,0.283971162,Coal
11229,UKR,Ukraine,0.075271097,Other non-metals
11230,UKR,Ukraine,0.216247708,Coal
11231,RUS,Russian Federation,0.170098328,Gold
11232,USA,United States,0.338428125,Other non-metals
11233,UKR,Ukraine,0.59399188,Lithium
11234,POL,Poland,0.297375294,Nickel and Cobalt
11235,RUS,Russian Federation,0.635790832,Coal
11236,RUS,Russian Federation,0.109897392,Iron
11237,POL,Poland,0.016885277,Other non-metals
11238,POL,Poland,0.230001953,Other non-metals
11239,CZE,Czechia,2.809792151,Coal
11240,POL,Poland,0.471440409,Iron
11241,POL,Poland,0.879661281,Coal
11242,USA,United States,0.058974931,Coal
11243,UKR,Ukraine,0.077940574,Uranium
11244,POL,Poland,0.389689479,Other non-metals
11245,POL,Poland,1.152536584,Iron
11246,UKR,Ukraine,0.182538036,Uranium
11247,UKR,Ukraine,1.62258506,Iron
11248,USA,United States,1.500820389,Other non-metals
11249,RUS,Russian Federation,0.745706879,Other non-metals
11250,USA,United States,0.612106509,Gold
11251,POL,Poland,1.827316516,Iron
11252,CZE,Czechia,1.706363349,Other non-metals
11253,USA,United States,0.61989729,Coal
11254,UKR,Ukraine,0.507458321,Other non-metals
11255,USA,United States,3.520712377,Other non-metals
11257,USA,United States,0.106942072,Other non-metals
11260,USA,United States,0.188704363,Coal
11262,UKR,Ukraine,0.042748124,Coal
11263,USA,United States,0.235684192,Chromium
11264,USA,United States,0.213589767,Gold
11265,UKR,Ukraine,0.216346662,Lithium
11266,CHN,China,0.02719145,Zinc
11267,CHN,China,3.195235151,Nickel and Cobalt
11269,UKR,Ukraine,0.292926229,Coal
11270,USA,United States,0.644642322,Coal
11273,USA,United States,0.685670289,Other non-metals
11274,KAZ,Kazakhstan,0.035049975,Gold
11278,KAZ,Kazakhstan,0.154691745,Coal
11279,USA,United States,0.02040443,Other non-metals
11280,KAZ,Kazakhstan,0.628148088,Coal
11281,CZE,Czechia,0.088105293,Coal
11282,KAZ,Kazakhstan,0.130105094,Coal
11283,USA,United States,0.394676211,Other non-metals
11284,KAZ,Kazakhstan,0.011105339,Coal
11285,USA,United States,1.070095049,Coal
11286,KAZ,Kazakhstan,0.957336916,Gold
11287,CHN,China,0.029471863,Iron
11288,CZE,Czechia,0.635533296,Coal
11289,KAZ,Kazakhstan,0.142325769,Coal
11290,USA,United States,2.652563933,Nickel and Cobalt
11291,USA,United States,3.139524227,Coal
11292,USA,United States,3.047681212,Manganese
11293,USA,United States,0.843079696,Coal
11295,USA,United States,1.994694297,Coal
11297,DEU,Germany,0.553176954,Manganese
11298,CHN,China,0.123860332,Coal
11300,CHN,China,0.087754823,Coal
11301,CHN,China,0.120889461,Iron
11302,UKR,Ukraine,0.469580881,Lithium
11303,USA,United States,0.051719052,Manganese
11304,POL,Poland,0.31792855,Iron
11306,POL,Poland,1.161148957,Iron
11307,USA,United States,1.483005146,Gold
11308,USA,United States,0.124449631,Iron
11309,USA,United States,0.436093518,Coal
11310,USA,United States,0.026347191,Other non-metals
11312,USA,United States,1.294766256,Iron
11313,USA,United States,1.699742814,Manganese
11315,UKR,Ukraine,0.17908397,Nickel and Cobalt
11316,USA,United States,0.088184887,Other non-metals
11317,USA,United States,0.626209916,Coal
11318,USA,United States,0.092923112,Coal
11319,USA,United States,0.096718203,Gold
11320,USA,United States,0.179172247,Coal
11321,POL,Poland,28.87458166,Iron
11322,UKR,Ukraine,2.564307933,Coal
11323,USA,United States,1.029276404,PGE
11324,CHN,China,0.043711096,Other non-metals
11325,USA,United States,0.378935599,Coal
11326,USA,United States,0.16271647,Iron
11328,UKR,Ukraine,0.421187615,Nickel and Cobalt
11329,USA,United States,0.033895715,Iron
11330,USA,United States,0.053545705,Coal
11331,USA,United States,3.223004041,Other non-metals
11332,USA,United States,1.47246168,Iron
11333,USA,United States,0.070121166,Coal
11334,USA,United States,0.614119883,Coal
11335,USA,United States,0.56863503,Coal
11336,USA,United States,0.219986577,Iron
11337,USA,United States,4.1537742,Gold
11338,USA,United States,0.213755302,Uranium
11339,USA,United States,0.461697772,Other non-metals
11340,USA,United States,1.690448465,Other non-metals
11341,USA,United States,0.234989406,Iron
11342,UKR,Ukraine,2.653596481,Nickel and Cobalt
11344,UKR,Ukraine,1.060619029,Coal
11345,UKR,Ukraine,1.101068036,Iron
11346,UKR,Ukraine,0.451359745,Other non-metals
11347,UKR,Ukraine,0.575893305,Nickel and Cobalt
11348,POL,Poland,0.282134843,Zinc
11349,USA,United States,3.862761439,Coal
11350,KGZ,Kyrgyzstan,0.344833726,Zinc
11352,USA,United States,0.329721166,Copper
11356,KGZ,Kyrgyzstan,0.201553418,Zinc
11358,UKR,Ukraine,0.837257517,Gold
11359,KAZ,Kazakhstan,0.124348616,Coal
11360,KAZ,Kazakhstan,0.113549942,Coal
11362,USA,United States,1.799375966,Other non-metals
11364,USA,United States,1.41799085,Coal
11366,KAZ,Kazakhstan,0.652757449,Iron
11367,UKR,Ukraine,0.168886278,Other non-metals
11369,USA,United States,0.241543282,Iron
11371,USA,United States,0.650642857,Copper
11372,DEU,Germany,3.88143934,Coal
11374,KAZ,Kazakhstan,1.176580175,Other non-metals
11375,CHN,China,0.191262434,Coal
11376,CHN,China,2.098750604,Copper
11379,KAZ,Kazakhstan,0.072001214,Manganese
11380,KAZ,Kazakhstan,0.955569133,Manganese
11383,KAZ,Kazakhstan,0.044047057,Manganese
11384,USA,United States,0.067480572,Other non-metals
11385,KAZ,Kazakhstan,0.147530263,Manganese
11386,CHN,China,1.175014964,Iron
11387,USA,United States,0.152235674,Coal
11388,USA,United States,0.537082022,Gold
11389,USA,United States,3.208492798,Bauxite
11390,USA,United States,0.780422911,Other non-metals
11391,KAZ,Kazakhstan,0.598276186,Manganese
11392,CAN,Canada,2.521816345,Iron
11394,CHN,China,0.190267263,Other non-metals
11395,KAZ,Kazakhstan,0.059742964,Manganese
11397,DEU,Germany,0.46102864,Nickel and Cobalt
11398,DEU,Germany,0.107249045,Silver
11399,DEU,Germany,0.270927013,Gold
11400,DEU,Germany,0.229088917,Silver
11401,USA,United States,0.009903358,Other non-metals
11402,DEU,Germany,0.956014973,Iron
11403,USA,United States,2.124513952,Iron
11404,USA,United States,0.620354852,Iron
11405,DEU,Germany,0.120281992,Gold
11406,DEU,Germany,0.388045657,Coal
11407,CHN,China,0.633943631,Iron
11408,USA,United States,0.876554373,Coal
11409,DEU,Germany,2.707404029,Iron
11410,DEU,Germany,0.418244757,Gold
11411,DEU,Germany,0.322050828,Manganese
11412,DEU,Germany,0.345328513,Zinc
11413,MEX,Mexico,0.884710162,Silver
11414,USA,United States,1.361317956,Nickel and Cobalt
11415,KAZ,Kazakhstan,6.801764967,Manganese
11416,USA,United States,2.962581855,Silver
11417,KAZ,Kazakhstan,0.079090077,Iron
11418,KAZ,Kazakhstan,0.066021438,Manganese
11420,DEU,Germany,0.076902007,Iron
11422,USA,United States,0.844837608,Other metals
11424,MEX,Mexico,3.623386979,Gold
11425,USA,United States,0.218954585,Manganese
11426,USA,United States,0.516253804,Silver
11427,MEX,Mexico,1.149155232,Silver
11428,USA,United States,0.311568076,Coal
11429,USA,United States,0.357269049,Iron
11430,USA,United States,1.795628552,Gold
11431,USA,United States,0.511650598,Other non-metals
11432,USA,United States,0.12048638,Other non-metals
11433,USA,United States,0.045473135,Coal
11434,USA,United States,2.62137897,Other non-metals
11436,MEX,Mexico,35.78976599,Gold
11438,UKR,Ukraine,0.229312922,Coal
11440,USA,United States,0.399582058,Gold
11445,DEU,Germany,0.239995627,Iron
11449,UKR,Ukraine,0.295925031,Bauxite
11450,USA,United States,0.558901466,Iron
11451,USA,United States,0.08714245,Nickel and Cobalt
11454,DEU,Germany,0.1311048,Gold
11455,DEU,Germany,3.531679137,Other non-metals
11456,USA,United States,0.879000145,Gold
11457,USA,United States,1.372851523,Gold
11458,UKR,Ukraine,1.044306074,Ilmenite
11459,POL,Poland,16.35139113,Zinc
11460,CHN,China,0.051152729,Other non-metals
11461,UKR,Ukraine,0.575389697,Coal
11462,UKR,Ukraine,0.199625702,Coal
11464,USA,United States,0.255131064,Coal
11465,USA,United States,3.586075414,Coal
11466,DEU,Germany,14.78687289,Other non-metals
11469,USA,United States,0.322374973,Coal
11470,USA,United States,0.849826475,Gold
11471,USA,United States,0.715978919,Zinc
11472,USA,United States,1.09494888,Coal
11475,USA,United States,1.33877153,Other non-metals
11476,DEU,Germany,36.04671082,Molybdenum
11477,DEU,Germany,4.955839835,Copper
11478,USA,United States,0.842354947,Tungsten
11481,USA,United States,0.573510129,Iron
11483,USA,United States,1.404219365,Iron
11485,USA,United States,0.265564595,Other non-metals
11487,USA,United States,1.349804281,Coal
11488,USA,United States,2.563586697,Nickel and Cobalt
11489,USA,United States,6.285411624,Gold
11491,USA,United States,0.196899827,Coal
11492,DEU,Germany,10.84854369,Iron
11493,USA,United States,1.621856356,Molybdenum
11496,USA,United States,0.125142999,Manganese
11498,CHN,China,0.049278304,Other non-metals
11500,CHN,China,0.030833795,Iron
11501,CHN,China,0.0202309,Manganese
11502,MEX,Mexico,0.387090719,Gold
11503,CHN,China,0.083882064,Coal
11504,CHN,China,0.151663113,Coal
11505,DEU,Germany,0.283150378,Coal
11506,DEU,Germany,0.281523043,Lead
11508,USA,United States,0.128512719,Coal
11510,USA,United States,0.288383284,Lithium
11511,CHN,China,0.323674692,Coal
11512,CAN,Canada,3.302935898,Other metals
11515,DEU,Germany,0.300572448,Zinc
11517,CHN,China,0.647326017,Iron
11519,DEU,Germany,0.480738019,Iron
11520,USA,United States,0.277052866,Coal
11521,USA,United States,0.0818702,Lead
11523,DEU,Germany,5.046466515,Other non-metals
11524,DEU,Germany,1.194618095,Uranium
11525,USA,United States,0.059722959,Gold
11526,CHN,China,0.641876175,Nickel and Cobalt
11527,UKR,Ukraine,0.258343098,Coal
11528,USA,United States,0.672386452,Iron
11529,CAN,Canada,0.136644457,Nickel and Cobalt
11530,CHN,China,0.185546695,Coal
11532,USA,United States,0.462246241,Coal
11533,USA,United States,4.935271407,Coal
11534,CHN,China,1.466920695,Coal
11535,USA,United States,2.451157423,Copper
11536,CAN,Canada,1.643796471,Coal
11537,DEU,Germany,9.20772755,Other non-metals
11539,USA,United States,0.021106333,Gold
11540,CAN,Canada,0.574512026,Coal
11541,GBR,United Kingdom,0.374701794,Nickel and Cobalt
11542,USA,United States,0.303105544,Iron
11543,DEU,Germany,0.533512367,Other metals
11544,DEU,Germany,15.67107258,Iron
11545,USA,United States,0.234160425,Other non-metals
11546,DEU,Germany,1.467689857,Manganese
11547,USA,United States,0.436151715,Nickel and Cobalt
11548,CAN,Canada,0.267546822,Gold
11549,DEU,Germany,0.39169464,Molybdenum
11550,GBR,United Kingdom,1.971935586,Other non-metals
11551,CAN,Canada,0.433352389,Gold
11552,CAN,Canada,0.277764856,Lithium
11554,GBR,United Kingdom,3.186447857,Lead
11555,CHN,China,0.06056718,Other non-metals
11556,CHN,China,0.336160586,Coal
11557,USA,United States,2.652025552,Other non-metals
11558,POL,Poland,0.399063089,Other non-metals
11559,DEU,Germany,0.066279533,Iron
11560,USA,United States,4.585832364,Gold
11561,USA,United States,1.104111698,Coal
11562,DEU,Germany,0.43716929,Iron
11563,GBR,United Kingdom,0.362585629,Nickel and Cobalt
11564,USA,United States,0.23098317,Coal
11565,GBR,United Kingdom,2.564012475,Coal
11567,USA,United States,1.542751428,Coal
11568,GBR,United Kingdom,0.233664986,Nickel and Cobalt
11569,POL,Poland,34.25752073,Iron
11570,KAZ,Kazakhstan,0.019047253,Silver
11571,KAZ,Kazakhstan,0.013617684,Silver
11572,POL,Poland,39.41572227,Ilmenite
11573,KAZ,Kazakhstan,0.382233605,Iron
11574,KAZ,Kazakhstan,0.141993702,Lead
11575,POL,Poland,2.25479396,Lead
11576,POL,Poland,0.204423395,PGE
11578,POL,Poland,0.554848137,Iron
11579,POL,Poland,5.679125516,Iron
11580,POL,Poland,4.730428094,Coal
11581,USA,United States,1.792773517,Iron
11582,DEU,Germany,4.189841277,Manganese
11583,USA,United States,1.315068489,Other non-metals
11584,USA,United States,1.809135925,Other non-metals
11585,DEU,Germany,0.304856909,Iron
11587,DEU,Germany,1.202500297,Other non-metals
11588,USA,United States,0.065289592,Other non-metals
11589,GBR,United Kingdom,1.66986681,Other non-metals
11590,USA,United States,1.324818125,Lead
11591,USA,United States,2.097051375,Coal
11592,DEU,Germany,59.43963713,Iron
11593,USA,United States,0.52530412,Other non-metals
11594,USA,United States,0.094345312,Nickel and Cobalt
11595,USA,United States,0.254990427,Other non-metals
11596,USA,United States,3.202520634,Other non-metals
11597,USA,United States,0.097268348,Coal
11598,CHN,China,0.039147059,Bauxite
11600,USA,United States,0.219723076,Coal
11601,USA,United States,11.62925636,Lead
11604,DEU,Germany,1.814203356,Lead
11606,USA,United States,0.965290413,Other non-metals
11607,DEU,Germany,2.065113783,Lead
11608,CHN,China,0.295122864,Iron
11609,UKR,Ukraine,0.266231917,Copper
11610,USA,United States,0.42449096,Coal
11611,USA,United States,0.064160271,Other metals
11613,KGZ,Kyrgyzstan,0.30280262,Gold
11614,USA,United States,0.122153353,Other non-metals
11615,USA,United States,0.630626957,Iron
11616,CAN,Canada,0.438995627,Lead
11617,DEU,Germany,0.268284997,Iron
11618,CAN,Canada,0.484116324,Copper
11621,USA,United States,3.45018841,Iron
11622,USA,United States,0.921422294,Iron
11623,CHN,China,4.82608766,Iron
11624,CHN,China,0.333471753,Gold
11625,USA,United States,0.285108209,Gold
11626,UKR,Ukraine,0.103134571,Other non-metals
11627,USA,United States,0.016478215,Other non-metals
11630,USA,United States,1.466252302,Coal
11631,DEU,Germany,33.99492988,Silver
11632,CHN,China,0.793473095,Iron
11634,USA,United States,1.05469468,Coal
11635,USA,United States,0.498859604,Coal
11637,USA,United States,0.575659476,Iron
11638,UKR,Ukraine,11.62968578,Uranium
11639,USA,United States,18.96975641,Other non-metals
11640,KAZ,Kazakhstan,0.039000564,Silver
11642,USA,United States,1.186123377,Coal
11643,USA,United States,0.960828995,Other non-metals
11644,USA,United States,0.770749958,Iron
11645,USA,United States,2.157325626,Coal
11646,KAZ,Kazakhstan,2.677017717,Iron
11647,POL,Poland,0.143094429,Coal
11649,DEU,Germany,1.494129403,Coal
11650,KAZ,Kazakhstan,0.637552153,Lead
11651,KAZ,Kazakhstan,1.546393695,Copper
11652,KAZ,Kazakhstan,1.813370358,Silver
11654,USA,United States,0.283187186,Iron
11655,USA,United States,0.072250901,Gold
11656,USA,United States,1.536299609,Other non-metals
11657,CHN,China,0.400798644,Gold
11659,USA,United States,0.311438809,Other non-metals
11660,USA,United States,0.171973337,Other non-metals
11661,UKR,Ukraine,1.032363766,Ilmenite
11663,USA,United States,0.530275705,Other non-metals
11666,UKR,Ukraine,1.09903345,Manganese
11667,USA,United States,2.028352413,Gold
11668,KGZ,Kyrgyzstan,4.770327437,Gold
11669,POL,Poland,0.293828771,Coal
11670,KAZ,Kazakhstan,4.532867881,Uranium
11671,POL,Poland,1.013189895,Iron
11672,USA,United States,0.694916007,Gold
11673,KAZ,Kazakhstan,0.975744634,Zinc
11674,UKR,Ukraine,0.704757705,Gold
11675,USA,United States,0.714068803,Molybdenum
11676,UKR,Ukraine,9.412675314,Other non-metals
11677,UKR,Ukraine,3.164466303,Coal
11678,USA,United States,0.187065453,Coal
11679,USA,United States,0.515869817,Lead
11680,UKR,Ukraine,3.105955674,Copper
11681,USA,United States,2.101337367,Other non-metals
11682,UKR,Ukraine,6.942008731,Zinc
11683,UKR,Ukraine,7.194090913,Ilmenite
11684,USA,United States,0.078207196,Other non-metals
11685,CAN,Canada,0.775858895,Other non-metals
11686,USA,United States,0.95415947,Other non-metals
11688,UKR,Ukraine,1.043256737,Lead
11689,USA,United States,0.117789209,Molybdenum
11690,CHN,China,0.238984877,Iron
11691,USA,United States,0.359846893,Uranium
11692,USA,United States,0.721516843,Coal
11696,DEU,Germany,0.850159086,Other non-metals
11697,DEU,Germany,0.168441719,Other non-metals
11698,USA,United States,4.65082735,Iron
11700,CHN,China,2.40319495,Coal
11701,DEU,Germany,0.074773699,Gold
11702,DEU,Germany,0.095610655,Gold
11703,DEU,Germany,0.81716389,Molybdenum
11704,USA,United States,2.055847881,Other non-metals
11705,DEU,Germany,0.082310723,Other non-metals
11706,KAZ,Kazakhstan,0.586072464,Manganese
11707,DEU,Germany,7.386782996,Nickel and Cobalt
11708,KAZ,Kazakhstan,0.069206607,Manganese
11709,KAZ,Kazakhstan,0.109138054,Manganese
11710,DEU,Germany,1.022364909,Other non-metals
11711,DEU,Germany,0.261037775,Coal
11712,KGZ,Kyrgyzstan,1.201938915,Iron
11713,KGZ,Kyrgyzstan,0.095515121,Iron
11714,DEU,Germany,0.438224877,Nickel and Cobalt
11715,DEU,Germany,11.12794833,Nickel and Cobalt
11716,DEU,Germany,0.055071846,Iron
11718,DEU,Germany,0.424085706,Other non-metals
11719,CHN,China,0.18574327,Manganese
11720,CHN,China,0.413469592,Coal
11721,CHN,China,0.401759494,Gold
11722,CHN,China,0.378009168,Bauxite
11723,GBR,United Kingdom,0.361956322,Iron
11724,DEU,Germany,0.853162909,Silver
11725,CHN,China,0.179100496,Coal
11726,CHN,China,0.127554358,Iron
11729,DEU,Germany,1.833043975,Copper
11732,CHN,China,0.170118909,Coal
11733,DEU,Germany,0.44313736,Silver
11736,CHN,China,0.232770615,Iron
11737,DEU,Germany,0.710152038,Other non-metals
11738,DEU,Germany,0.575007092,Zinc
11739,KAZ,Kazakhstan,0.230441641,Manganese
11740,DEU,Germany,1.000804019,Copper
11741,KAZ,Kazakhstan,0.098596103,Manganese
11742,KAZ,Kazakhstan,0.084818369,Manganese
11743,KAZ,Kazakhstan,0.058647811,Manganese
11744,DEU,Germany,0.015491849,Other non-metals
11745,DEU,Germany,0.866847628,Iron
11746,DEU,Germany,0.112869547,Coal
11747,USA,United States,1.281541739,Gold
11748,POL,Poland,0.84128451,Coal
11749,USA,United States,0.109927001,Gold
11750,USA,United States,0.063644698,Other non-metals
11751,USA,United States,0.116007415,Coal
11752,USA,United States,0.09169275,Iron
11754,USA,United States,0.574087377,Other non-metals
11755,USA,United States,0.480581741,Coal
11756,USA,United States,0.309804029,Nickel and Cobalt
11757,DEU,Germany,107.9527716,Other non-metals
11758,USA,United States,32.3453021,Other non-metals
11759,CHN,China,0.027251071,Other non-metals
11761,CHN,China,0.127348626,Bauxite
11764,CHN,China,0.336498455,Tungsten
11765,CHN,China,0.164590929,Coal
11766,CHN,China,0.123835673,Iron
11767,CHN,China,0.337757455,Coal
11768,POL,Poland,1.785421292,Coal
11769,CHN,China,0.081266628,Coal
11770,CHN,China,0.070198541,Other non-metals
11771,CHN,China,0.043866028,Gold
11772,CHN,China,0.128077959,PGE
11773,POL,Poland,1.757614467,Coal
11774,CHN,China,0.185156988,Bauxite
11776,CHN,China,0.79308632,Coal
11777,CHN,China,0.758251883,Coal
11778,POL,Poland,2.928269368,Coal
11780,CHN,China,0.501912465,Iron
11782,CHN,China,0.118198646,Iron
11783,CHN,China,0.151613811,Coal
11787,CHN,China,0.939243901,Lead
11789,CHN,China,0.464626242,Lithium
11790,CHN,China,0.106686754,Iron
11791,CHN,China,0.235871251,Gold
11794,CHN,China,0.2438859,Other metals
11796,CHN,China,0.276018423,Lead
11797,CHN,China,0.196730577,Coal
11798,CHN,China,0.458755077,Iron
11799,CHN,China,0.045588302,Coal
11801,MEX,Mexico,0.017907084,Uranium
11802,MEX,Mexico,0.269809023,Manganese
11803,MEX,Mexico,0.057475549,Gold
11804,MEX,Mexico,0.027810446,Iron
11806,CHN,China,0.662783422,Coal
11807,CHN,China,0.083621122,Tungsten
11808,CHN,China,0.309756335,Iron
11810,CHN,China,0.064753408,Tungsten
11811,CHN,China,0.624388616,Coal
11812,CHN,China,0.103746555,PGE
11813,CHN,China,0.43124255,PGE
11814,CHN,China,0.18323335,Coal
11818,CHN,China,1.944774492,Coal
11819,CHN,China,0.050298334,Coal
11820,CHN,China,0.773584014,Coal
11821,CHN,China,0.332813321,Coal
11823,CHN,China,0.204528694,PGE
11824,CHN,China,0.716061343,Gold
11827,CHN,China,0.159259483,Coal
11828,CHN,China,0.094530323,Coal
11829,CHN,China,0.277397789,Coal
11831,CHN,China,4.078209392,Coal
11832,CHN,China,1.439555681,Coal
11833,CHN,China,0.119956875,Coal
11834,CHN,China,0.063030881,Iron
11835,CHN,China,0.108780129,Bauxite
11837,CHN,China,0.078705082,Coal
11838,CHN,China,0.023879307,Copper
11840,POL,Poland,0.176401768,Gold
11841,CHN,China,0.516181746,Coal
11842,CHN,China,0.399328723,Coal
11843,CHN,China,0.118287777,Gold
11845,CHN,China,0.331513094,Coal
11846,CHN,China,0.695182753,Coal
11847,DEU,Germany,0.77395609,Copper
11848,CHN,China,0.340070739,Coal
11850,CHN,China,2.026114715,Copper
11852,POL,Poland,0.550252899,Molybdenum
11853,CHN,China,0.604530254,Coal
11855,CHN,China,0.212747455,Other non-metals
11856,CHN,China,0.215957143,Coal
11857,CHN,China,0.179861163,Coal
11858,CHN,China,0.099534753,Bauxite
11859,CHN,China,0.098421662,Coal
11860,POL,Poland,7.864451989,Other non-metals
11861,CHN,China,0.134905625,Other non-metals
11863,CHN,China,1.887759856,Coal
11864,CHN,China,0.512772596,Coal
11865,CHN,China,1.401690691,Coal
11866,CHN,China,0.130277642,Coal
11867,CAN,Canada,0.230904568,Coal
11868,CHN,China,2.115663808,Coal
11869,CAN,Canada,0.023201517,Coal
11870,CAN,Canada,0.479391821,Lithium
11871,KAZ,Kazakhstan,0.051852839,Gold
11872,KAZ,Kazakhstan,0.132912866,Uranium
11873,KAZ,Kazakhstan,0.048970134,Iron
11874,USA,United States,0.267848791,Lead
11876,USA,United States,3.039078469,Coal
11877,KAZ,Kazakhstan,6.763144834,Manganese
11878,KAZ,Kazakhstan,0.018659737,Uranium
11880,USA,United States,0.06508854,Copper
11882,KAZ,Kazakhstan,3.19640294,Manganese
11884,CHN,China,0.036169268,Coal
11885,USA,United States,0.039795825,Iron
11886,KAZ,Kazakhstan,0.060153836,Uranium
11887,KAZ,Kazakhstan,0.160974983,Uranium
11888,KAZ,Kazakhstan,0.047412927,Uranium
11889,USA,United States,0.515004198,Coal
11890,USA,United States,0.062438805,Copper
11891,CHN,China,0.636875346,Copper
11892,CHN,China,0.138091705,Copper
11893,CHN,China,0.180868009,Gold
11894,CAN,Canada,0.232654588,Coal
11895,CHN,China,1.100056295,Iron
11896,CHN,China,2.781201572,Nickel and Cobalt
11897,CHN,China,0.234809421,Coal
11898,CHN,China,0.183647591,Coal
11899,CHN,China,0.20387336,Gold
11900,CHN,China,0.283406344,Nickel and Cobalt
11902,CHN,China,4.377259533,Zinc
11904,CHN,China,0.162644299,Uranium
11905,CHN,China,0.208272422,Zinc
11906,USA,United States,9.857769042,Copper
11908,POL,Poland,12.87173302,Coal
11910,USA,United States,1.176268538,Coal
11911,CHN,China,0.501525948,Silver
11912,RUS,Russian Federation,0.192247531,Gold
11914,USA,United States,0.426240561,Gold
11916,CHN,China,0.058633631,Coal
11917,CHN,China,0.287942074,Coal
11918,MEX,Mexico,0.029264508,Other metals
11919,USA,United States,0.379384959,Iron
11922,GBR,United Kingdom,0.674310855,Iron
11923,CHN,China,2.490534181,Zinc
11924,CHN,China,0.285917245,Copper
11925,GBR,United Kingdom,0.63127202,Iron
11926,USA,United States,3.630955081,Gold
11927,RUS,Russian Federation,0.685466147,Coal
11930,GBR,United Kingdom,1.871326744,Iron
11931,USA,United States,0.387426495,Other non-metals
11932,CHN,China,0.137052905,Coal
11933,CHN,China,0.650921005,Lithium
11934,CHN,China,0.088766187,Iron
11935,CHN,China,0.102642605,Coal
11936,CHN,China,0.681016963,Other non-metals
11937,CHN,China,0.062887433,Nickel and Cobalt
11938,USA,United States,0.13633295,Gold
11939,KAZ,Kazakhstan,0.676232498,Manganese
11940,GBR,United Kingdom,0.622910316,Other non-metals
11941,USA,United States,0.127003891,Gold
11942,GBR,United Kingdom,1.322221723,Iron
11944,GBR,United Kingdom,0.525433862,Other metals
11945,USA,United States,0.227822014,Tungsten
11946,KAZ,Kazakhstan,0.267718189,Manganese
11947,USA,United States,0.224921751,Gold
11948,USA,United States,0.042213329,Silver
11949,KAZ,Kazakhstan,0.764058897,Manganese
11950,GBR,United Kingdom,0.80196505,Other non-metals
11951,GBR,United Kingdom,1.731766601,Other non-metals
11953,GBR,United Kingdom,0.302599212,Iron
11954,KAZ,Kazakhstan,1.657025219,Manganese
11955,GBR,United Kingdom,1.149048897,Iron
11956,KAZ,Kazakhstan,0.022290576,Manganese
11957,USA,United States,7.476717939,Copper
11958,GBR,United Kingdom,2.19554962,Zinc
11961,KAZ,Kazakhstan,8.391851269,Manganese
11962,USA,United States,2.588877428,Uranium
11965,KAZ,Kazakhstan,14.23856259,Manganese
11966,GBR,United Kingdom,0.098089106,Iron
11967,KAZ,Kazakhstan,0.076224787,Manganese
11968,GBR,United Kingdom,0.078744,Coal
11969,GBR,United Kingdom,0.538239031,Coal
11970,GBR,United Kingdom,0.357526703,Iron
11973,CHN,China,0.314985696,Gold
11974,CHN,China,0.104203421,Iron
11975,CHN,China,0.152824602,Other non-metals
11976,KAZ,Kazakhstan,3.308236099,Manganese
11977,KAZ,Kazakhstan,0.187191288,Manganese
11978,IRL,Ireland,0.471093431,Iron
11979,CHN,China,0.261647395,Coal
11981,RUS,Russian Federation,0.281701297,Zinc
11983,GBR,United Kingdom,0.735953611,Other non-metals
11984,RUS,Russian Federation,20.69624994,Silver
11985,RUS,Russian Federation,13.20383223,Nickel and Cobalt
11986,GBR,United Kingdom,0.393498755,Lead
11987,RUS,Russian Federation,12.92446718,Coal
11988,CHN,China,1.802078259,Nickel and Cobalt
11991,GBR,United Kingdom,0.19722085,Other non-metals
11993,GBR,United Kingdom,0.716353764,Iron
11994,GBR,United Kingdom,1.204238906,Coal
11995,GBR,United Kingdom,2.279023799,Iron
11996,GBR,United Kingdom,0.526073261,Coal
11997,GBR,United Kingdom,0.110397517,Ilmenite
11998,GBR,United Kingdom,0.103052137,Iron
11999,GBR,United Kingdom,1.067621031,Iron
12000,GBR,United Kingdom,0.155185322,Iron
12001,IRL,Ireland,2.767202491,Gold
12002,GBR,United Kingdom,0.511718339,Coal
12003,CHN,China,0.334524724,Gold
12004,IRL,Ireland,0.60420678,Nickel and Cobalt
12005,GBR,United Kingdom,0.342933613,Coal
12007,CHN,China,0.05225868,Coal
12008,CHN,China,0.052257146,Molybdenum
12009,CHN,China,0.119633514,Other non-metals
12010,CHN,China,0.048671417,Coal
12011,CHN,China,0.057347751,Molybdenum
12012,CHN,China,0.115112027,Molybdenum
12013,GBR,United Kingdom,1.505904874,Iron
12014,IRL,Ireland,0.056278567,Other non-metals
12016,CHN,China,0.28740608,Iron
12017,CHN,China,0.093853869,Iron
12018,RUS,Russian Federation,9.342699571,Lead
12020,RUS,Russian Federation,2.4860263,Gold
12022,RUS,Russian Federation,0.931371218,Nickel and Cobalt
12023,RUS,Russian Federation,7.088674845,Iron
